	board	digit	filled	type	x	y
7590	2.2.2000040000200000	1	1	column	3	1
7591	2.2.0020200001000000	1	1	column	3	1
7592	2.2.0002200000000040	1	1	row	3	1
7593	2.2.0002030000200000	1	1	column	3	1
7594	2.2.0100002000020000	1	1	column	3	1
7595	2.2.0002000000204000	1	1	row	3	1
7596	2.2.2000000203000000	1	1	column	3	1
7597	2.2.0000002000024000	1	1	row	3	1
7598	2.2.2000000001000000	1	1	column	3	1
7599	2.2.2000000000200003	1	1	row	3	1
7600	2.2.0000000200201000	1	1	row	3	1
7601	2.2.0300000200200000	1	1	column	3	1
7602	2.2.0020200000000001	1	1	row	3	1
7603	2.2.0000000000023000	1	1	row	3	1
7604	2.2.0000200000020010	1	1	row	3	1
7605	2.2.0002200001000000	1	1	column	3	1
7606	2.2.0000200000200004	1	1	row	3	1
7607	2.2.2000000000020040	1	1	row	3	1
7608	2.2.0000200001000000	1	1	column	3	1
7609	2.2.0002000000203000	1	1	row	3	1
7610	2.2.0020000000023000	1	1	row	3	1
7611	2.2.2000010000020000	1	1	column	3	1
7612	2.2.2000000000020010	1	1	row	3	1
7613	2.2.0000200000020040	1	1	row	3	1
7614	2.2.2000030000020000	1	1	column	3	1
7615	2.2.0100000200200000	1	1	column	3	1
7616	2.2.2000000004000000	1	1	column	3	1
7617	2.2.2000000000020030	1	1	row	3	1
7618	2.2.0002200000000010	1	1	row	3	1
7619	2.2.0002000000201000	1	1	row	3	1
7620	2.2.2000000204000000	1	1	column	3	1
7621	2.2.2000000201000000	1	1	column	3	1
7622	2.2.0100200000200000	1	1	column	3	1
7623	2.2.3000000000300004	1	1	row	3	1
7624	2.2.3000000004000000	1	1	column	3	1
7625	2.2.0000000000034000	1	1	row	3	1
7626	2.2.0400300000030000	1	1	column	3	1
7627	2.2.3000003000000002	1	1	row	3	1
7628	2.2.3000000001000000	1	1	column	3	1
7629	2.2.0003300000000010	1	1	row	3	1
7630	2.2.0003300004000000	1	1	column	3	1
7631	2.2.0000300000300001	1	1	row	3	1
7632	2.2.0003020000300000	1	1	column	3	1
7633	2.2.0030000000031000	1	1	row	3	1
7634	2.2.3000010000030000	1	1	column	3	1
7635	2.2.0000300000030020	1	1	row	3	1
7636	2.2.0003300002000000	1	1	column	3	1
7637	2.2.0000300001000000	1	1	column	3	1
7638	2.2.3000000000030020	1	1	row	3	1
7639	2.2.0000003000031000	1	1	row	3	1
7640	2.2.3000000002000000	1	1	column	3	1
7641	2.2.0030300000000004	1	1	row	3	1
7642	2.2.0000000000031000	1	1	row	3	1
7643	2.2.0030300000000002	1	1	row	3	1
7644	2.2.3000040000300000	1	1	column	3	1
7645	2.2.0030010000030000	1	1	column	3	1
7646	2.2.0030300000000001	1	1	row	3	1
7647	2.2.0100000300300000	1	1	column	3	1
7648	2.2.0000000000032000	1	1	row	3	1
7649	2.2.0100300000300000	1	1	column	3	1
7650	2.2.0030000000032000	1	1	row	3	1
7651	2.2.0200300000030000	1	1	column	3	1
7652	2.2.0000000000302000	1	1	row	3	1
7653	2.2.0003010000300000	1	1	column	3	1
7654	2.2.0000300000030040	1	1	row	3	1
7655	2.2.0030300001000000	1	1	column	3	1
7656	2.2.0000000000301000	1	1	row	3	1
7657	2.2.0100300000030000	1	1	column	3	1
7658	2.2.0003000000301000	1	1	row	3	1
7659	2.2.0400300000300000	1	1	column	3	1
7660	2.2.3000000300000040	1	1	row	3	1
7661	2.2.0100003000030000	1	1	column	3	1
7662	2.2.0003300000000040	1	1	row	3	1
7663	2.2.0200003000030000	1	1	column	3	1
7664	2.2.0000003000034000	1	1	row	3	1
7665	2.2.3000003000000001	1	1	row	3	1
7666	2.2.0030040000030000	1	1	column	3	1
7667	2.2.0000000000304000	1	1	row	3	1
7668	2.2.3000000000030010	1	1	row	3	1
7669	2.2.3000010000300000	1	1	column	3	1
7670	2.2.0200300000300000	1	1	column	3	1
7671	2.2.0000300004000000	1	1	column	3	1
7672	2.2.3000000000300001	1	1	row	3	1
7673	2.2.3000020000030000	1	1	column	3	1
7674	2.2.3000000304000000	1	1	column	3	1
7675	2.2.3000000000300002	1	1	row	3	1
7676	2.2.3000000302000000	1	1	column	3	1
7677	2.2.0000003000032000	1	1	row	3	1
7678	2.2.3000040000030000	1	1	column	3	1
7679	2.2.0003300001000000	1	1	column	3	1
7680	2.2.3000020000300000	1	1	column	3	1
7681	2.2.0003300000000020	1	1	row	3	1
7682	2.2.0200000300300000	1	1	column	3	1
7683	2.2.0000000300301000	1	1	row	3	1
7684	2.2.3000000000030040	1	1	row	3	1
7685	2.2.3000000300000010	1	1	row	3	1
7686	2.2.3000003000000004	1	1	row	3	1
7687	2.2.3000003002000000	1	1	column	3	1
7688	2.2.0030000000034000	1	1	row	3	1
7689	2.2.0000300002000000	1	1	column	3	1
7690	2.2.0000000300302000	1	1	row	3	1
7691	2.2.0003040000300000	1	1	column	3	1
7692	2.2.0000300000030010	1	1	row	3	1
7693	2.2.0030020000030000	1	1	column	3	1
7694	2.2.0000300000300004	1	1	row	3	1
7695	2.2.3000000301000000	1	1	column	3	1
7696	2.2.3000003004000000	1	1	column	3	1
7697	2.2.3000000300000020	1	1	row	3	1
7698	2.2.3000003001000000	1	1	column	3	1
7699	2.2.0400003000030000	1	1	column	3	1
7700	2.2.0000000300304000	1	1	row	3	1
7701	2.2.0003000000304000	1	1	row	3	1
7702	2.2.0003000000302000	1	1	row	3	1
7703	2.2.0400000300300000	1	1	column	3	1
7704	2.2.0030300002000000	1	1	column	3	1
7705	2.2.0000300000300002	1	1	row	3	1
7706	2.2.0030300004000000	1	1	column	3	1
7707	2.2.0000000100004020	1	2	row	3	1
7708	2.2.0010040002000000	1	2	column	3	1
7709	2.2.0000000000013020	1	2	row	3	1
7710	2.2.1000040003000000	1	2	column	3	1
7711	2.2.0000001000003004	1	2	row	3	1
7712	2.2.0001000000002040	1	2	row	3	1
7713	2.2.1000030004000000	1	2	column	3	1
7714	2.2.0000100000000032	1	2	row	3	1
7715	2.2.0400000102000000	1	2	column	3	1
7716	2.2.0001000000003040	1	2	row	3	1
7717	2.2.0200100004000000	1	2	column	3	1
7718	2.2.0200000104000000	1	2	column	3	1
7719	2.2.0010000000003002	1	2	row	3	1
7720	2.2.1000000000000024	1	2	row	3	1
7721	2.2.0400020000100000	1	2	column	3	1
7722	2.2.1000020003000000	1	2	column	3	1
7723	2.2.0400001003000000	1	2	column	3	1
7724	2.2.1000000000000043	1	2	row	3	1
7725	2.2.0000000000012040	1	2	row	3	1
7726	2.2.0300020000100000	1	2	column	3	1
7727	2.2.0000000100002040	1	2	row	3	1
7728	2.2.0400030000010000	1	2	column	3	1
7729	2.2.0001020003000000	1	2	column	3	1
7730	2.2.0000100000000023	1	2	row	3	1
7731	2.2.0300001002000000	1	2	column	3	1
7732	2.2.0000000000013040	1	2	row	3	1
7733	2.2.0300001004000000	1	2	column	3	1
7734	2.2.0000100000000042	1	2	row	3	1
7735	2.2.0010040003000000	1	2	column	3	1
7736	2.2.0000001000004003	1	2	row	3	1
7737	2.2.0000000100003020	1	2	row	3	1
7738	2.2.0010020003000000	1	2	column	3	1
7739	2.2.0010000000003004	1	2	row	3	1
7740	2.2.0300040000010000	1	2	column	3	1
7741	2.2.0300100004000000	1	2	column	3	1
7742	2.2.0200030000100000	1	2	column	3	1
7743	2.2.0000001000002004	1	2	row	3	1
7744	2.2.0010000000004003	1	2	row	3	1
7745	2.2.0001020004000000	1	2	column	3	1
7746	2.2.1000000000000023	1	2	row	3	1
7747	2.2.1000020004000000	1	2	column	3	1
7748	2.2.1000000000000042	1	2	row	3	1
7749	2.2.0010030002000000	1	2	column	3	1
7750	2.2.0400100003000000	1	2	column	3	1
7751	2.2.0400100002000000	1	2	column	3	1
7752	2.2.0200001003000000	1	2	column	3	1
7753	2.2.0001000000004020	1	2	row	3	1
7754	2.2.0400001002000000	1	2	column	3	1
7755	2.2.0001000000004030	1	2	row	3	1
7756	2.2.0300040000100000	1	2	column	3	1
7757	2.2.0300020000010000	1	2	column	3	1
7758	2.2.0010030004000000	1	2	column	3	1
7759	2.2.0010000000002003	1	2	row	3	1
7760	2.2.0001030002000000	1	2	column	3	1
7761	2.2.0400030000100000	1	2	column	3	1
7762	2.2.0010000000002004	1	2	row	3	1
7763	2.2.0000000000104002	1	2	row	3	1
7764	2.2.1000000000000034	1	2	row	3	1
7765	2.2.0000100000000034	1	2	row	3	1
7766	2.2.0300100002000000	1	2	column	3	1
7767	2.2.0200100003000000	1	2	column	3	1
7768	2.2.0001030004000000	1	2	column	3	1
7769	2.2.0000000100004030	1	2	row	3	1
7770	2.2.0400000103000000	1	2	column	3	1
7771	2.2.0001000000002030	1	2	row	3	1
7772	2.2.0200001004000000	1	2	column	3	1
7773	2.2.0000000000103004	1	2	row	3	1
7774	2.2.0000100000000024	1	2	row	3	1
7775	2.2.0000000100003040	1	2	row	3	1
7776	2.2.0000001000003002	1	2	row	3	1
7777	2.2.0000000000012030	1	2	row	3	1
7778	2.2.0200040000100000	1	2	column	3	1
7779	2.2.0300000104000000	1	2	column	3	1
7780	2.2.0010000000004002	1	2	row	3	1
7781	2.2.0200040000010000	1	2	column	3	1
7782	2.2.0400020000010000	1	2	column	3	1
7783	2.2.0000000000014020	1	2	row	3	1
7784	2.2.0000001000002003	1	2	row	3	1
7785	2.2.0000000000103002	1	2	row	3	1
7786	2.2.0000000000104003	1	2	row	3	1
7787	2.2.0001040002000000	1	2	column	3	1
7788	2.2.1000030002000000	1	2	column	3	1
7789	2.2.0200030000010000	1	2	column	3	1
7790	2.2.0200000103000000	1	2	column	3	1
7791	2.2.0000000000014030	1	2	row	3	1
7792	2.2.0000100000000043	1	2	row	3	1
7793	2.2.0000000000102003	1	2	row	3	1
7794	2.2.1000040002000000	1	2	column	3	1
7795	2.2.0300000102000000	1	2	column	3	1
7796	2.2.0000000000102004	1	2	row	3	1
7797	2.2.1000000000000032	1	2	row	3	1
7798	2.2.0010020004000000	1	2	column	3	1
7799	2.2.0001040003000000	1	2	column	3	1
7800	2.2.0001000000003020	1	2	row	3	1
7801	2.2.0000200000000041	1	2	row	3	1
7802	2.2.0400030000020000	1	2	column	3	1
7803	2.2.0002000000003010	1	2	row	3	1
7804	2.2.0300040000200000	1	2	column	3	1
7805	2.2.2000000000000043	1	2	row	3	1
7806	2.2.0020030001000000	1	2	column	3	1
7807	2.2.0000000000023010	1	2	row	3	1
7808	2.2.2000030001000000	1	2	column	3	1
7809	2.2.0000002000004003	1	2	row	3	1
7810	2.2.0300040000020000	1	2	column	3	1
7811	2.2.2000000000000034	1	2	row	3	1
7812	2.2.0100200003000000	1	2	column	3	1
7813	2.2.0000000200003010	1	2	row	3	1
7814	2.2.0100040000200000	1	2	column	3	1
7815	2.2.0002000000004010	1	2	row	3	1
7816	2.2.0100030000020000	1	2	column	3	1
7817	2.2.0000000000201003	1	2	row	3	1
7818	2.2.0020000000001004	1	2	row	3	1
7819	2.2.0020040001000000	1	2	column	3	1
7820	2.2.0020000000004001	1	2	row	3	1
7821	2.2.0100040000020000	1	2	column	3	1
7822	2.2.0000000000023040	1	2	row	3	1
7823	2.2.2000010003000000	1	2	column	3	1
7824	2.2.0000000200001040	1	2	row	3	1
7825	2.2.0400002001000000	1	2	column	3	1
7826	2.2.0000002000003001	1	2	row	3	1
7827	2.2.0000000200003040	1	2	row	3	1
7828	2.2.0100000204000000	1	2	column	3	1
7829	2.2.0000002000004001	1	2	row	3	1
7830	2.2.0020000000003001	1	2	row	3	1
7831	2.2.0300002001000000	1	2	column	3	1
7832	2.2.0020010003000000	1	2	column	3	1
7833	2.2.0400030000200000	1	2	column	3	1
7834	2.2.2000000000000041	1	2	row	3	1
7835	2.2.2000000000000013	1	2	row	3	1
7836	2.2.0000200000000013	1	2	row	3	1
7837	2.2.0300200004000000	1	2	column	3	1
7838	2.2.0000200000000034	1	2	row	3	1
7839	2.2.0100030000200000	1	2	column	3	1
7840	2.2.0000200000000014	1	2	row	3	1
7841	2.2.0020000000004003	1	2	row	3	1
7842	2.2.0020040003000000	1	2	column	3	1
7843	2.2.0300000204000000	1	2	column	3	1
7844	2.2.0002030004000000	1	2	column	3	1
7845	2.2.0000002000001003	1	2	row	3	1
7846	2.2.0000000000201004	1	2	row	3	1
7847	2.2.2000030004000000	1	2	column	3	1
7848	2.2.2000040001000000	1	2	column	3	1
7849	2.2.0000000000021030	1	2	row	3	1
7850	2.2.0000000000024030	1	2	row	3	1
7851	2.2.0002040001000000	1	2	column	3	1
7852	2.2.2000000000000014	1	2	row	3	1
7853	2.2.0002040003000000	1	2	column	3	1
7854	2.2.0020000000001003	1	2	row	3	1
7855	2.2.0400010000200000	1	2	column	3	1
7856	2.2.0000000000204003	1	2	row	3	1
7857	2.2.0002010004000000	1	2	column	3	1
7858	2.2.0002000000001040	1	2	row	3	1
7859	2.2.0100002003000000	1	2	column	3	1
7860	2.2.0300000201000000	1	2	column	3	1
7861	2.2.0000200000000043	1	2	row	3	1
7862	2.2.0000000000204001	1	2	row	3	1
7863	2.2.0020010004000000	1	2	column	3	1
7864	2.2.0300002004000000	1	2	column	3	1
7865	2.2.0002000000004030	1	2	row	3	1
7866	2.2.0000000200004010	1	2	row	3	1
7867	2.2.0300010000200000	1	2	column	3	1
7868	2.2.0300010000020000	1	2	column	3	1
7869	2.2.2000000000000031	1	2	row	3	1
7870	2.2.2000010004000000	1	2	column	3	1
7871	2.2.0400002003000000	1	2	column	3	1
7872	2.2.0002000000003040	1	2	row	3	1
7873	2.2.0000000000021040	1	2	row	3	1
7874	2.2.0100200004000000	1	2	column	3	1
7875	2.2.0020030004000000	1	2	column	3	1
7876	2.2.0000000200001030	1	2	row	3	1
7877	2.2.0000000000203004	1	2	row	3	1
7878	2.2.0000000200004030	1	2	row	3	1
7879	2.2.0400010000020000	1	2	column	3	1
7880	2.2.0100002004000000	1	2	column	3	1
7881	2.2.0002030001000000	1	2	column	3	1
7882	2.2.0020000000003004	1	2	row	3	1
7883	2.2.0000000000203001	1	2	row	3	1
7884	2.2.2000040003000000	1	2	column	3	1
7885	2.2.0000200000000031	1	2	row	3	1
7886	2.2.0400200001000000	1	2	column	3	1
7887	2.2.0400000203000000	1	2	column	3	1
7888	2.2.0400200003000000	1	2	column	3	1
7889	2.2.0002000000001030	1	2	row	3	1
7890	2.2.0000000000024010	1	2	row	3	1
7891	2.2.0000002000003004	1	2	row	3	1
7892	2.2.0300200001000000	1	2	column	3	1
7893	2.2.0400000201000000	1	2	column	3	1
7894	2.2.0000002000001004	1	2	row	3	1
7895	2.2.0100000203000000	1	2	column	3	1
7896	2.2.0002010003000000	1	2	column	3	1
7897	2.2.3000000000000041	1	2	row	3	1
7898	2.2.0003020004000000	1	2	column	3	1
7899	2.2.0030010004000000	1	2	column	3	1
7900	2.2.0000300000000041	1	2	row	3	1
7901	2.2.0100000304000000	1	2	column	3	1
7902	2.2.3000000000000024	1	2	row	3	1
7903	2.2.0200010000030000	1	2	column	3	1
7904	2.2.0030000000002001	1	2	row	3	1
7905	2.2.0400010000030000	1	2	column	3	1
7906	2.2.0030000000001002	1	2	row	3	1
7907	2.2.0200010000300000	1	2	column	3	1
7908	2.2.0003010004000000	1	2	column	3	1
7909	2.2.0000000000301002	1	2	row	3	1
7910	2.2.0200300001000000	1	2	column	3	1
7911	2.2.0000000000032040	1	2	row	3	1
7912	2.2.0030010002000000	1	2	column	3	1
7913	2.2.0000000000304002	1	2	row	3	1
7914	2.2.0100300004000000	1	2	column	3	1
7915	2.2.0003000000002040	1	2	row	3	1
7916	2.2.3000020001000000	1	2	column	3	1
7917	2.2.3000000000000042	1	2	row	3	1
7918	2.2.0200000304000000	1	2	column	3	1
7919	2.2.0003000000001040	1	2	row	3	1
7920	2.2.0100040000030000	1	2	column	3	1
7921	2.2.0400000301000000	1	2	column	3	1
7922	2.2.0000300000000014	1	2	row	3	1
7923	2.2.0030020001000000	1	2	column	3	1
7924	2.2.0003000000004020	1	2	row	3	1
7925	2.2.3000000000000012	1	2	row	3	1
7926	2.2.0400000302000000	1	2	column	3	1
7927	2.2.0003000000001020	1	2	row	3	1
7928	2.2.0200003001000000	1	2	column	3	1
7929	2.2.3000000000000014	1	2	row	3	1
7930	2.2.0400300001000000	1	2	column	3	1
7931	2.2.0000000300002040	1	2	row	3	1
7932	2.2.0400003002000000	1	2	column	3	1
7933	2.2.0030000000004001	1	2	row	3	1
7934	2.2.0100003002000000	1	2	column	3	1
7935	2.2.0000000300001020	1	2	row	3	1
7936	2.2.0030040001000000	1	2	column	3	1
7937	2.2.0000000300004010	1	2	row	3	1
7938	2.2.0030000000001004	1	2	row	3	1
7939	2.2.0100300002000000	1	2	column	3	1
7940	2.2.0003000000002010	1	2	row	3	1
7941	2.2.0100000302000000	1	2	column	3	1
7942	2.2.0000000000302001	1	2	row	3	1
7943	2.2.0000000000304001	1	2	row	3	1
7944	2.2.0000003000002004	1	2	row	3	1
7945	2.2.0000003000002001	1	2	row	3	1
7946	2.2.0200040000030000	1	2	column	3	1
7947	2.2.0030000000002004	1	2	row	3	1
7948	2.2.0000000000031020	1	2	row	3	1
7949	2.2.3000020004000000	1	2	column	3	1
7950	2.2.0000300000000021	1	2	row	3	1
7951	2.2.0030040002000000	1	2	column	3	1
7952	2.2.0400010000300000	1	2	column	3	1
7953	2.2.0100020000030000	1	2	column	3	1
7954	2.2.0000003000001002	1	2	row	3	1
7955	2.2.0000003000004002	1	2	row	3	1
7956	2.2.3000040002000000	1	2	column	3	1
7957	2.2.0003010002000000	1	2	column	3	1
7958	2.2.0000000000034010	1	2	row	3	1
7959	2.2.3000000000000021	1	2	row	3	1
7960	2.2.0100040000300000	1	2	column	3	1
7961	2.2.0000300000000042	1	2	row	3	1
7962	2.2.0200040000300000	1	2	column	3	1
7963	2.2.0000000300001040	1	2	row	3	1
7964	2.2.0000000000034020	1	2	row	3	1
7965	2.2.0400003001000000	1	2	column	3	1
7966	2.2.0000300000000012	1	2	row	3	1
7967	2.2.0100003004000000	1	2	column	3	1
7968	2.2.0100020000300000	1	2	column	3	1
7969	2.2.0000000000301004	1	2	row	3	1
7970	2.2.0000003000001004	1	2	row	3	1
7971	2.2.3000040001000000	1	2	column	3	1
7972	2.2.0000000300004020	1	2	row	3	1
7973	2.2.0200000301000000	1	2	column	3	1
7974	2.2.0400020000030000	1	2	column	3	1
7975	2.2.0030000000004002	1	2	row	3	1
7976	2.2.0000300000000024	1	2	row	3	1
7977	2.2.0003040002000000	1	2	column	3	1
7978	2.2.0400300002000000	1	2	column	3	1
7979	2.2.0000000000302004	1	2	row	3	1
7980	2.2.0200300004000000	1	2	column	3	1
7981	2.2.0030020004000000	1	2	column	3	1
7982	2.2.0400020000300000	1	2	column	3	1
7983	2.2.0000000000032010	1	2	row	3	1
7984	2.2.0003020001000000	1	2	column	3	1
7985	2.2.0003040001000000	1	2	column	3	1
7986	2.2.0200003004000000	1	2	column	3	1
7987	2.2.0000000300002010	1	2	row	3	1
7988	2.2.0003000000004010	1	2	row	3	1
7989	2.2.3000010004000000	1	2	column	3	1
7990	2.2.0000000000031040	1	2	row	3	1
7991	2.2.0000003000004001	1	2	row	3	1
7992	2.2.3000010002000000	1	2	column	3	1
7993	2.2.0000000000004023	1	3	row	3	1
7994	2.2.0200030004000000	1	3	column	3	1
7995	2.2.0000000000003042	1	3	row	3	1
7996	2.2.0200040003000000	1	3	column	3	1
7997	2.2.0300020004000000	1	3	column	3	1
7998	2.2.0000000000002034	1	3	row	3	1
7999	2.2.0300040002000000	1	3	column	3	1
8000	2.2.0000000000002043	1	3	row	3	1
8001	2.2.0000000000004032	1	3	row	3	1
8002	2.2.0400030002000000	1	3	column	3	1
8003	2.2.0000000000003024	1	3	row	3	1
8004	2.2.0400020003000000	1	3	column	3	1
8005	2.2.0000000000004013	1	3	row	3	1
8006	2.2.0300010004000000	1	3	column	3	1
8007	2.2.0000000000004031	1	3	row	3	1
8008	2.2.0100030004000000	1	3	column	3	1
8009	2.2.0000000000001034	1	3	row	3	1
8010	2.2.0100040003000000	1	3	column	3	1
8011	2.2.0000000000003041	1	3	row	3	1
8012	2.2.0400010003000000	1	3	column	3	1
8013	2.2.0000000000003014	1	3	row	3	1
8014	2.2.0000000000001043	1	3	row	3	1
8015	2.2.0400030001000000	1	3	column	3	1
8016	2.2.0300040001000000	1	3	column	3	1
8017	2.2.0000000000001042	1	3	row	3	1
8018	2.2.0400020001000000	1	3	column	3	1
8019	2.2.0000000000002014	1	3	row	3	1
8020	2.2.0100040002000000	1	3	column	3	1
8021	2.2.0000000000002041	1	3	row	3	1
8022	2.2.0200010004000000	1	3	column	3	1
8023	2.2.0000000000004012	1	3	row	3	1
8024	2.2.0400010002000000	1	3	column	3	1
8025	2.2.0000000000004021	1	3	row	3	1
8026	2.2.0200040001000000	1	3	column	3	1
8027	2.2.0000000000001024	1	3	row	3	1
8028	2.2.0100020004000000	1	3	column	3	1
8029	2.2.1000000100000200	1	1	row	3	2
8030	2.2.0040100001000000	1	1	column	3	2
8031	2.2.0001000001002000	1	1	row	3	2
8032	2.2.1000002001000000	1	1	column	3	2
8033	2.2.0000100001000002	1	1	row	3	2
8034	2.2.0020000110000000	1	1	column	3	2
8035	2.2.0001000010000400	1	1	row	3	2
8036	2.2.0020000101000000	1	1	column	3	2
8037	2.2.0000000010000003	1	1	row	3	2
8038	2.2.0030010010000000	1	1	column	3	2
8039	2.2.1000000001000004	1	1	row	3	2
8040	2.2.0001002001000000	1	1	column	3	2
8041	2.2.0000010010000002	1	1	row	3	2
8042	2.2.0001000010000200	1	1	row	3	2
8043	2.2.0001100000400000	1	1	column	3	2
8044	2.2.0100000100004000	1	1	row	3	2
8045	2.2.0100000100400000	1	1	column	3	2
8046	2.2.1000000100000300	1	1	row	3	2
8047	2.2.0001100000300000	1	1	column	3	2
8048	2.2.0000000010000004	1	1	row	3	2
8049	2.2.1000004001000000	1	1	column	3	2
8050	2.2.0000000101004000	1	1	row	3	2
8051	2.2.0000000101002000	1	1	row	3	2
8052	2.2.0001100000000400	1	1	row	3	2
8053	2.2.0001000000200000	1	1	column	3	2
8054	2.2.0001100000000200	1	1	row	3	2
8055	2.2.0001100000200000	1	1	column	3	2
8056	2.2.0020010010000000	1	1	column	3	2
8057	2.2.0100000010000004	1	1	row	3	2
8058	2.2.0020100001000000	1	1	column	3	2
8059	2.2.1000000100000400	1	1	row	3	2
8060	2.2.0040010010000000	1	1	column	3	2
8061	2.2.0000000110000300	1	1	row	3	2
8062	2.2.0030100001000000	1	1	column	3	2
8063	2.2.0001100000000300	1	1	row	3	2
8064	2.2.0001010000004000	1	1	row	3	2
8065	2.2.0001002010000000	1	1	column	3	2
8066	2.2.1000000001000003	1	1	row	3	2
8067	2.2.0100000100200000	1	1	column	3	2
8068	2.2.0100000100002000	1	1	row	3	2
8069	2.2.1000000001000002	1	1	row	3	2
8070	2.2.0001010000002000	1	1	row	3	2
8071	2.2.0001010000400000	1	1	column	3	2
8072	2.2.1000003001000000	1	1	column	3	2
8073	2.2.0001000001003000	1	1	row	3	2
8074	2.2.0100002010000000	1	1	column	3	2
8075	2.2.0000010010000003	1	1	row	3	2
8076	2.2.0000000101003000	1	1	row	3	2
8077	2.2.0100000100003000	1	1	row	3	2
8078	2.2.0030000110000000	1	1	column	3	2
8079	2.2.0001000001004000	1	1	row	3	2
8080	2.2.0000000110000400	1	1	row	3	2
8081	2.2.0000000010000002	1	1	row	3	2
8082	2.2.1000000100400000	1	1	column	3	2
8083	2.2.0100000010000003	1	1	row	3	2
8084	2.2.0001010000200000	1	1	column	3	2
8085	2.2.0000000100200000	1	1	column	3	2
8086	2.2.0000100001000004	1	1	row	3	2
8087	2.2.0001000010000300	1	1	row	3	2
8088	2.2.1000000100200000	1	1	column	3	2
8089	2.2.0100004010000000	1	1	column	3	2
8090	2.2.1000000100300000	1	1	column	3	2
8091	2.2.0040000110000000	1	1	column	3	2
8092	2.2.0000000001000002	1	1	row	3	2
8093	2.2.0001004001000000	1	1	column	3	2
8094	2.2.0001000000300000	1	1	column	3	2
8095	2.2.0030000101000000	1	1	column	3	2
8096	2.2.0001010000003000	1	1	row	3	2
8097	2.2.0000100001000003	1	1	row	3	2
8098	2.2.0001003010000000	1	1	column	3	2
8099	2.2.0001010000300000	1	1	column	3	2
8100	2.2.0100000010000002	1	1	row	3	2
8101	2.2.0100000100300000	1	1	column	3	2
8102	2.2.0100003010000000	1	1	column	3	2
8103	2.2.0001004010000000	1	1	column	3	2
8104	2.2.0000000001000003	1	1	row	3	2
8105	2.2.0001003001000000	1	1	column	3	2
8106	2.2.0040000101000000	1	1	column	3	2
8107	2.2.0000000100400000	1	1	column	3	2
8108	2.2.0000010010000004	1	1	row	3	2
8109	2.2.0000000001000004	1	1	row	3	2
8110	2.2.0000000100300000	1	1	column	3	2
8111	2.2.0000000110000200	1	1	row	3	2
8112	2.2.0001000000400000	1	1	column	3	2
8113	2.2.0002000020000300	1	1	row	3	2
8114	2.2.0000000200300000	1	1	column	3	2
8115	2.2.0000000002000001	1	1	row	3	2
8116	2.2.0000000200100000	1	1	column	3	2
8117	2.2.0002200000000100	1	1	row	3	2
8118	2.2.2000004002000000	1	1	column	3	2
8119	2.2.2000000200000400	1	1	row	3	2
8120	2.2.0010000202000000	1	1	column	3	2
8121	2.2.2000003002000000	1	1	column	3	2
8122	2.2.0000020020000004	1	1	row	3	2
8123	2.2.0200004020000000	1	1	column	3	2
8124	2.2.0200000200004000	1	1	row	3	2
8125	2.2.0010200002000000	1	1	column	3	2
8126	2.2.0000000002000004	1	1	row	3	2
8127	2.2.0030000202000000	1	1	column	3	2
8128	2.2.0000000202003000	1	1	row	3	2
8129	2.2.0040020020000000	1	1	column	3	2
8130	2.2.2000000200000100	1	1	row	3	2
8131	2.2.0010020020000000	1	1	column	3	2
8132	2.2.0200001020000000	1	1	column	3	2
8133	2.2.0002000020000100	1	1	row	3	2
8134	2.2.0002020000100000	1	1	column	3	2
8135	2.2.0040000220000000	1	1	column	3	2
8136	2.2.0200000200001000	1	1	row	3	2
8137	2.2.0002001002000000	1	1	column	3	2
8138	2.2.0002200000000300	1	1	row	3	2
8139	2.2.0002003020000000	1	1	column	3	2
8140	2.2.0002000002003000	1	1	row	3	2
8141	2.2.0200000020000003	1	1	row	3	2
8142	2.2.0000000020000003	1	1	row	3	2
8143	2.2.0000000220000100	1	1	row	3	2
8144	2.2.2000001002000000	1	1	column	3	2
8145	2.2.0002001020000000	1	1	column	3	2
8146	2.2.0002020000004000	1	1	row	3	2
8147	2.2.0200003020000000	1	1	column	3	2
